,InvoiceDate,StockCode,Quantity,Quantity Prediction,PredictedDiff
265030,2011-11-30,23217,48,-43209139.488173746,-1922.0308071501588
265031,2011-11-30,22807,14,-43211089.12740136,-1949.6392276174183
265032,2011-11-30,22023,2,-43213061.89310716,-1972.7657057986416
265033,2011-11-30,23199,67,-43214990.407021984,-1928.513914821585
265034,2011-11-30,23189,1,-43216960.061184965,-1969.6541629841633
265035,2011-11-30,21787,1,-43218915.333423674,-1955.2722387113645
265036,2011-11-30,22601,35,-43220856.32275626,-1940.9893325838073
265037,2011-11-30,23356,16,-43222819.734992005,-1963.4122357438512
265038,2011-11-30,22485,5,-43224781.62863492,-1961.8936429183493
265039,2011-11-30,22481,3,-43226744.02920226,-1962.4005673350148
265040,2011-11-30,48116,2,-43228705.093314365,-1961.06411210563
265041,2011-11-30,21592,41,-43230635.38459523,-1930.2912808669653
265042,2011-11-30,23200,27,-43232616.78589206,-1981.4012968304373
265043,2011-11-30,84712B,2,-43234577.61811359,-1960.8322215309913
265044,2011-11-30,22312,1,-43236549.50520255,-1971.887088952621
265045,2011-11-30,23448,12,-43238496.454145364,-1946.9489428190466
265046,2011-11-30,23494,5,-43240457.59363568,-1961.13949031191
265047,2011-11-30,22951,2,-43242428.003367126,-1970.4097314480246
265048,2011-11-30,23357,5,-43244393.28476626,-1965.2813991313276
265049,2011-11-30,85049G,13,-43246344.2428451,-1950.9580788436956
265050,2011-11-30,20839,1,-43248308.13877531,-1963.8959302114015
265051,2011-11-30,23127,1,-43250273.060979046,-1964.922203736329
265052,2011-11-30,23406,4,-43252242.91903154,-1969.8580524915758
265053,2011-11-30,22117,1,-43254221.095124274,-1978.1760927332164
265054,2011-11-30,22348,56,-43256144.41988163,-1923.3247573550088
265055,2011-11-30,23214,5,-43258107.27252533,-1962.8526437070736
265056,2011-11-30,20768,2,-43260101.1199773,-1993.8474519685794
265057,2011-11-30,21945,1,-43262086.86047022,-1985.7404929154131
265058,2011-11-30,84947,8,-43264062.67612962,-1975.8156593980007
265059,2011-11-30,16236,1,-43266027.249366336,-1964.5732367155451
265060,2011-11-30,16169E,75,-43267943.28344725,-1916.034080916638
265061,2011-11-30,20973,55,-43269895.113260716,-1951.829813462306
265062,2011-11-30,22279,4,-43271861.63877782,-1966.5255171053427
265063,2011-11-30,21888,23,-43273803.63365512,-1941.994877297447
265064,2011-11-30,21356,6,-43275765.995877296,-1962.362222170332
265065,2011-11-30,22809,18,-43277790.39424865,-2024.3983713530233
265066,2011-11-30,21426,7,-43279758.94888864,-1968.5546399893938
265067,2011-11-30,22355,117,-43281755.27446563,-1996.3255769885786
265068,2011-11-30,23496,1,-43283720.79738462,-1965.522918991353
265069,2011-11-30,23156,2,-43285682.07580948,-1961.2784248575208
265070,2011-11-30,21679,12,-43287658.88352161,-1976.8077121313231
265071,2011-11-30,23355,51,-43289669.3481877,-2010.464666091841
265072,2011-11-30,22730,45,-43291630.700830266,-1961.3526425681441
265073,2011-11-30,22434,-8,-43293610.89967891,-1980.1988486413245
265074,2011-11-30,23002,24,-43295559.83525726,-1948.9355783537508
265075,2011-11-30,48184,10,-43297516.06495283,-1956.2296955636698
265076,2011-11-30,22278,11,-43299472.56434505,-1956.4993922173946
265077,2011-11-30,23495,14,-43301423.28832825,-1950.723983206946
265078,2011-11-30,21425,1,-43303387.819404356,-1964.5310761022
265079,2011-11-30,21248,15,-43305339.8811731,-1952.0617687389276
265080,2011-11-30,23408,2,-43307303.39363624,-1963.5124631475626
265081,2011-11-30,85177,3,-43309268.40834895,-1965.0147127088005
265082,2011-11-30,23215,42,-43311244.4164922,-1976.0081432538184
265083,2011-11-30,21903,14,-43313193.07910322,-1948.662611017189
265084,2011-11-30,20992,9,-43315172.16725679,-1979.088153572608
265085,2011-11-30,22530,2,-43317228.363334306,-2056.1960775176162
265086,2011-11-30,22635,8,-43319188.347041704,-1959.9837073992908
265087,2011-11-30,20728,39,-43321137.730364405,-1949.3833226977424
265088,2011-11-30,23407,1,-43323102.82806593,-1965.0977015293352
265089,2011-11-30,85071B,1,-43325069.12336689,-1966.2953009585174
265090,2011-11-30,22138,43,-43327032.2872142,-1963.1638473031483
265091,2011-11-30,35598B,24,-43328994.48244001,-1962.1952258090528
265092,2011-11-30,22947,7,-43330975.798101224,-1981.31566121554
265093,2011-11-30,22109,3,-43332945.7585836,-1969.9604823720279
265094,2011-11-30,35964,2,-43334914.592211224,-1968.8336276240425
265095,2011-11-30,22378,2,-43336883.3096328,-1968.7174215761563
265096,2011-11-30,22691,1,-43338849.33977278,-1966.0301399812254
265097,2011-11-30,23133,3,-43340811.51534625,-1962.1755734671547
265098,2011-11-30,23476,25,-43342773.528447986,-1962.013101734752
265099,2011-11-30,22625,13,-43344729.62240261,-1956.0939546217132
265100,2011-11-30,21034,8,-43346700.686336406,-1971.0639337990215
265101,2011-11-30,22732,2,-43348686.98857334,-1986.3022369336602
265102,2011-11-30,23037,12,-43350652.91311925,-1965.9245459079475
265103,2011-11-30,16237,32,-43352759.7634779,-2106.8503586476754
265104,2011-11-30,23379,1,-43354722.04969431,-1962.286216406641
265105,2011-11-30,23393,3,-43356693.292072885,-1971.2423785764329
265106,2011-11-30,23206,18,-43358673.99441001,-1980.7023371257005
265107,2011-11-30,85039B,2,-43360639.46264552,-1965.4682355122422
265108,2011-11-30,35649,1,-43362606.32602525,-1966.863379725738
265109,2011-11-30,85159B,24,-43364559.200956225,-1952.8749309748744
265110,2011-11-30,22734,24,-43366546.10602064,-1986.9050644078802
265111,2011-11-30,22797,1,-43368509.135681175,-1963.0296605365677
265112,2011-11-30,82552,3,-43370477.86932566,-1968.7336444818159
265113,2011-11-30,22768,2,-43372442.725499876,-1964.8561742127017
265114,2011-11-30,23039,12,-43374396.78808287,-1954.062582991046
265115,2011-11-30,21695,6,-43376357.689569764,-1960.901486899689
265116,2011-11-30,82494l,4,-43378327.91464717,-1970.2250774074798
265117,2011-11-30,22114,107,-43380346.80314562,-2018.8884984479214
265118,2011-11-30,23380,2,-43382318.715912946,-1971.9127673253358
265119,2011-11-30,22701,1,-43384285.07467901,-1966.3587660627272
265120,2011-11-30,22815,4,-43386254.40530224,-1969.3306232323216
265121,2011-11-30,23475,13,-43388218.97813012,-1964.5728278785464
265122,2011-11-30,22141,43,-43390188.65511268,-1969.676982562074
265123,2011-11-30,85053,44,-43392131.20157712,-1942.5464644403444
265124,2011-11-30,22142,29,-43394079.436445616,-1948.2348684938095
265125,2011-11-30,21985,24,-43396062.42077397,-1982.9843283508055
265126,2011-11-30,22581,16,-43398115.9827072,-2053.561933234502
265127,2011-11-30,21698,2,-43400091.05976914,-1975.077061934039
265128,2011-11-30,23377,8,-43402053.76542901,-1962.7056598708
265129,2011-11-30,22075,13,-43404016.97098589,-1963.2055568781616
265130,2011-11-30,22565,26,-43405969.32416457,-1952.3531786778426
265131,2011-11-30,20718,3,-43407977.849261835,-2008.5250972630142
265132,2011-11-30,23132,7,-43409936.25205611,-1958.4027942709286
265133,2011-11-30,21934,23,-43411895.658472545,-1959.4064164358147
265134,2011-11-30,22294,24,-43413839.633805804,-1943.9753332616958
265135,2011-11-30,23035,6,-43415825.53380104,-1985.89999523957
265136,2011-11-30,23207,37,-43417772.55703753,-1947.0232364928752
265137,2011-11-30,23479,1,-43419742.74854931,-1970.1915117772014
265138,2011-11-30,82494L,74,-43421674.133904345,-1931.3853550301512
265139,2011-11-30,35646,6,-43423636.34376178,-1962.209857437177
265140,2011-11-30,23394,3,-43425602.71107479,-1966.3673130101818
265141,2011-11-30,16016,40,-43427538.20082583,-1935.4897510422113
265142,2011-11-30,84997C,5,-43429509.207145326,-1971.0063194963325
265143,2011-11-30,22514,1,-43431489.35440447,-1980.1472591456834
265144,2011-11-30,22796,2,-43433458.78300961,-1969.428605140435
265145,2011-11-30,23378,5,-43435436.84053149,-1978.057521878437
265146,2011-11-30,21786,8,-43437398.801974595,-1961.9614431013872
265147,2011-11-30,20727,65,-43439330.53536864,-1931.7333940524868
265148,2011-11-30,23036,12,-43441309.59625792,-1979.060889274833
265149,2011-11-30,15056BL,8,-43443272.45209771,-1962.8558397872932
265150,2011-11-30,23478,12,-43445232.255233675,-1959.8031359721083
265151,2011-11-30,23477,12,-43447199.644994095,-1967.3897604228864
265152,2011-11-30,47593B,2,-43449169.362361334,-1969.7173672420201
265153,2011-11-30,22113,28,-43451136.860887304,-1967.4985259711962
265154,2011-11-30,21136,24,-43453116.9174716,-1980.0565842979904
265155,2011-11-30,90164A,1,-43455081.97028229,-1965.0528106873135
265156,2011-11-30,22759,19,-43457032.58071244,-1950.6104301543821
265157,2011-11-30,22539,24,-43459003.684345536,-1971.1036330978707
265158,2011-11-30,20733,2,-43460971.88592444,-1968.2015789092427
265159,2011-11-30,21693,10,-43462936.25328994,-1964.3673654957788
265160,2011-11-30,21935,41,-43464908.12226007,-1971.8689701337773
265161,2011-11-30,21688,6,-43466877.07678229,-1968.9545222191086
265162,2011-11-30,22814,2,-43468846.875372075,-1969.798589781682
265163,2011-11-30,22477,2,-43470812.72806863,-1965.8526965530657
265164,2011-11-30,22523,3,-43472782.81037664,-1970.0823080094206
265165,2011-11-30,22941,17,-43474754.27771548,-1971.4673388430897
265166,2011-11-30,21402,48,-43476677.164137535,-1922.8864220559722
265167,2011-11-30,20775,5,-43478639.970520064,-1962.8063825292788
265168,2011-11-30,22554,14,-43480611.64614451,-1971.6756244466878
265169,2011-11-30,23389,5,-43482580.35612565,-1968.7099811444245
265170,2011-11-30,85039a,1,-43484547.785717286,-1967.4295916303142
265171,2011-11-30,22690,4,-43486515.634261124,-1967.8485438387543
265172,2011-11-30,35648,-52,-43488538.91548611,-2023.2812249876886
265173,2011-11-30,85227,8,-43490513.27852033,-1974.3630342167069
265174,2011-11-30,90040C,2,-43492478.28929295,-1965.0107726184708
265175,2011-11-30,23205,17,-43494452.0918643,-1973.8025713535512
265176,2011-11-30,23390,5,-43496418.744297184,-1966.6524328782534
265177,2011-11-30,23470,5,-43498382.403394,-1963.6590968177497
265178,2011-11-30,22580,8,-43500380.40257808,-1997.9991840772334
265179,2011-11-30,22308,1,-43502349.905260056,-1969.5026819779564
265180,2011-11-30,22703,1,-43504325.33429066,-1975.4290306037726
265181,2011-11-30,23005,28,-43506270.45247091,-1945.1181802549931
265182,2011-11-30,23469,6,-43508237.65125499,-1967.1987840721697
265183,2011-11-30,22350,8,-43510198.4655796,-1960.8143246124705
265184,2011-11-30,35970,75,-43512122.52590137,-1924.0603217673781
265185,2011-11-30,22515,3,-43514095.54023716,-1973.0143357911386
265186,2011-11-30,21065,1,-43516064.0833283,-1968.5430911381188
265187,2011-11-30,23204,27,-43518042.1610646,-1978.0777363016573
265188,2011-11-30,22500,1,-43520009.022490405,-1966.8614258033513
265189,2011-11-30,21164,5,-43521975.96228919,-1966.939798788549
265190,2011-11-30,23392,11,-43523962.01726172,-1986.05497252633
265191,2011-11-30,23141,1,-43525933.244855285,-1971.227593560484
265192,2011-11-30,22516,2,-43527909.854847424,-1976.609992137643
265193,2011-11-30,21636,7,-43529887.997489505,-1978.1426420817088
265194,2011-11-30,22597,24,-43531918.84139635,-2030.8439068433852
265195,2011-11-30,22966,18,-43533907.521912955,-1988.6805166103106
265196,2011-11-30,22942,1,-43535881.11342881,-1973.5915158535024
265197,2011-11-30,23041,1,-43537853.62179076,-1972.508361951829
265198,2011-11-30,23136,1,-43539822.55669954,-1968.9349087802725
265199,2011-11-30,23040,1,-43541797.410896495,-1974.8541969582905
265200,2011-11-30,23138,1,-43543780.39949267,-1982.9885961789519
265201,2011-11-30,22085,6,-43545754.93138232,-1974.5318896458684
265202,2011-11-30,23391,1,-43547723.41000726,-1968.4786249392198
265203,2011-11-30,21892,1,-43549714.7414745,-1991.331467238081
265204,2011-11-30,21137,18,-43551737.02768877,-2022.28621426645
265205,2011-11-30,90214N,2,-43553704.60388826,-1967.5761994904644
265206,2011-11-30,23382,47,-43555652.11001154,-1947.5061232824514
265207,2011-11-30,22940,4,-43557642.90372936,-1990.7937178161171
265208,2011-11-30,22560,50,-43559864.64597402,-2221.742244658409
265209,2011-11-30,20615,1,-43561831.97776316,-1967.3317891458576
265210,2011-11-30,20677,8,-43563794.653342895,-1962.6755797373778
265211,2011-11-30,23473,13,-43565774.75711501,-1980.1037721086157
265212,2011-11-30,23474,13,-43567754.15243524,-1979.395320237267
265213,2011-11-30,85061W,24,-43569703.082730524,-1948.9302952814312
265214,2011-11-30,22425,1,-43571674.476575695,-1971.393845170435
265215,2011-11-30,22688,1,-43573655.8375471,-1981.3609714032586
265216,2011-11-30,23130,1,-43575639.04611619,-1983.2085690843528
265217,2011-11-30,21942,2,-43577608.14312071,-1969.0970045223228
265218,2011-11-30,22150,20,-43579582.17108596,-1974.0279652490458
265219,2011-11-30,23485,-3,-43581559.70882281,-1977.5377368468492
265220,2011-11-30,85049g,1,-43583537.357606,-1977.648783191939
265221,2011-11-30,21012,6,-43585535.80156587,-1998.4439598668578
265222,2011-11-30,22795,7,-43587508.33538932,-1972.5338234565895
265223,2011-11-30,84819,3,-43589478.297699176,-1969.9623098487527
265224,2011-11-30,23161,6,-43591453.6898298,-1975.392130619941
265225,2011-11-30,23372,16,-43593429.08007402,-1975.3902442209344
265226,2011-11-30,23398,9,-43595395.75030163,-1966.6702276076917
265227,2011-11-30,48111,1,-43597372.05994786,-1976.3096462322453
265228,2011-11-30,22620,3,-43599368.17705514,-1996.1171072784769
265229,2011-11-30,21201,3,-43601359.47169748,-1991.2946423370759
265230,2011-11-30,22619,4,-43603347.22600199,-1987.754304511895
265231,2011-11-30,21703,13,-43605312.36751648,-1965.1415144899427
265232,2011-11-30,23458,3,-43607280.48003416,-1968.112517679579
265233,2011-11-30,22065,3,-43609262.54195173,-1982.0619175705792
265234,2011-11-30,37340,18,-43611222.40210886,-1959.8601571311567
265235,2011-11-30,22285,12,-43613181.460739724,-1959.05863086034
265236,2011-11-30,85039A,1,-43615153.45076766,-1971.9900279359597
265237,2011-11-30,22577,95,-43617196.01069804,-2042.5599303859713
265238,2011-11-30,22598,9,-43619158.21903852,-1962.2083404711354
265239,2011-11-30,90208,1,-43621128.62000777,-1970.4009692543023
265240,2011-11-30,20726,7,-43623116.85328925,-1988.23328147962
265241,2011-11-30,22817,1,-43625092.375172414,-1975.5218831666011
265242,2011-11-30,23209,101,-43626995.870402314,-1903.4952298971143
265243,2011-11-30,23049,1,-43628967.18837395,-1971.3179716367247
265244,2011-11-30,82486,32,-43630906.762964815,-1939.574590861605
265245,2011-11-30,23371,39,-43632856.93209129,-1950.1691264720075
265246,2011-11-30,20713,10,-43634911.56707631,-2054.6349850234487
265247,2011-11-30,22946,1,-43636880.98436029,-1969.4172839833093
265248,2011-11-30,85049e,1,-43638854.96160742,-1973.9772471257097
265249,2011-11-30,21620,49,-43640802.87012967,-1947.9085222460262
265250,2011-11-30,22969,15,-43642795.924599275,-1993.0544696071568
265251,2011-11-30,23457,1,-43644768.87409437,-1972.9494950890646
265252,2011-11-30,82580,3,-43646758.67144831,-1989.7973539459113
265253,2011-11-30,22284,12,-43648722.36621077,-1963.6947624583902
265254,2011-11-30,21258,1,-43650700.888806455,-1978.5225956814495
265255,2011-11-30,21210,123,-43652577.08457901,-1876.1957725587215
265256,2011-11-30,22699,27,-43654561.698782474,-1984.6142034614566
265257,2011-11-30,23186,48,-43656529.54590602,-1967.8471235494658
265258,2011-11-30,23006,2,-43658500.22375266,-1970.677846641093
265259,2011-11-30,23370,50,-43660439.37074237,-1939.1469897141253
265260,2011-11-30,23399,21,-43662417.0841428,-1977.713400420636
265261,2011-11-30,22736,14,-43664383.606763005,-1966.5226202057454
265262,2011-11-30,22818,28,-43666337.70739064,-1954.100627634909
265263,2011-11-30,23486,0,-43668309.20586607,-1971.4984754252414
265264,2011-11-30,23004,48,-43670241.82344853,-1932.6175824617997
265265,2011-11-30,22417,25,-43672214.43361385,-1972.6101653235426
265266,2011-11-30,21250,1,-43674198.03395493,-1983.6003410799754
265267,2011-11-30,22758,13,-43676158.544862725,-1960.510907790269
265268,2011-11-30,22684,1,-43678130.52208557,-1971.9772228419768
265269,2011-11-30,22812,4,-43680111.977599785,-1981.4555142151748
265270,2011-11-30,22429,5,-43682088.27556877,-1976.297968983038
265271,2011-11-30,22621,9,-43684125.004298575,-2036.728729810151
265272,2011-11-30,23202,165,-43685971.74178791,-1846.7374893348338
265273,2011-11-30,23484,4,-43687939.72524182,-1967.983453910736
265274,2011-11-30,22424,1,-43689916.617616385,-1976.8923745677027
265275,2011-11-30,21251,1,-43691896.12992187,-1979.5123054840792
265276,2011-11-30,21135,8,-43693861.175533995,-1965.0456121266138
265277,2011-11-30,21257,13,-43695836.742567,-1975.5670330053147
265278,2011-11-30,90214A,1,-43697809.89273805,-1973.1501710500327
265279,2011-11-30,21147,8,-43699775.68719455,-1965.794456494713
265280,2011-11-30,23376,7,-43701758.62677228,-1982.9395777320506
265281,2011-11-30,22585,2,-43703765.19671018,-2006.5699379002858
265282,2011-11-30,23461,7,-43705728.45811888,-1963.2614086994204
265283,2011-11-30,90180B,1,-43707702.502606876,-1974.044487998293
265284,2011-11-30,20661,1,-43709676.340053916,-1973.8374470392887
265285,2011-11-30,21991,12,-43711638.85122089,-1962.5111669747632
265286,2011-11-30,21972,24,-43713586.29764712,-1947.446426224088
265287,2011-11-30,M,1,-43715585.438378416,-1999.1407312974486
265288,2011-11-30,22566,24,-43717545.87979531,-1960.4414168991234
265289,2011-11-30,90164B,1,-43719523.71198082,-1977.8321855040974
265290,2011-11-30,21936,5,-43721494.526197165,-1970.8142163447694
265291,2011-11-30,20711,1,-43723379.8849973,-1885.3588001341482
265292,2011-11-30,22144,49,-43725387.632649265,-2007.7476519627464
265293,2011-11-30,85183B,13,-43727357.89423724,-1970.261587979516
265294,2011-11-30,22944,24,-43729340.055170976,-1982.160933736638
265295,2011-11-30,84946,93,-43731305.450036414,-1965.3948654398773
265296,2011-11-30,72800E,2,-43733283.46675318,-1978.0167167612226
265297,2011-11-30,23480,25,-43735295.87330669,-2012.406553515382
265298,2011-11-30,23395,5,-43737279.3881673,-1983.5148606082557
265299,2011-11-30,22115,3,-43739255.91964074,-1976.531473443246
265300,2011-11-30,48185,25,-43741204.76841703,-1948.8487762919935
265301,2011-11-30,22816,26,-43743210.51788735,-2005.749470318834
265302,2011-11-30,21623,1,-43745184.267224126,-1973.7493367823895
265303,2011-11-30,22349,7,-43747163.984135926,-1979.7169118038037
265304,2011-11-30,84991,50,-43749124.33884825,-1960.3547123186777
265305,2011-11-30,90181A,1,-43751099.08540112,-1974.7465528708208
265306,2011-11-30,22338,16,-43753169.11433593,-2070.028934812409
265307,2011-11-30,21621,12,-43755130.06465502,-1960.95031908901
265308,2011-11-30,22692,21,-43757088.56541149,-1958.5007564716957
265309,2011-11-30,23459,1,-43759062.27603021,-1973.710618721186
265310,2011-11-30,23373,43,-43761012.065732144,-1949.7897019277564
265311,2011-11-30,23131,24,-43762969.8654236,-1957.7996914542625
265312,2011-11-30,22352,3,-43764949.2591739,-1979.3937503043533
265313,2011-11-30,84992,121,-43766829.75126014,-1880.4920862420338
265314,2011-11-30,23158,2,-43768818.321793474,-1988.5705333329524
265315,2011-11-30,85168B,1,-43770792.180539615,-1973.8587461405168
265316,2011-11-30,23208,40,-43772747.48261876,-1955.3020791385977
265317,2011-11-30,21408,1,-43774726.14625066,-1978.663631904802
265318,2011-11-30,22112,81,-43776679.17595636,-1953.0297057018229
265319,2011-11-30,82578,2,-43778659.87666045,-1980.7007040912529
265320,2011-11-30,23460,-5,-43780642.04635101,-1982.1696905536362
265321,2011-11-30,21891,17,-43782652.59104549,-2010.5446944812063
265322,2011-11-30,22413,2,-43784625.686120175,-1973.0950746860622
265323,2011-11-30,20685,17,-43786634.651874125,-2008.9657539533946
265324,2011-11-30,21775,1,-43788609.2802803,-1974.628406174811
265325,2011-11-30,22968,1,-43790585.30358894,-1976.0233086392982
265326,2011-11-30,21640,24,-43792538.40977686,-1953.1061879165904
265327,2011-11-30,23375,13,-43794518.90191016,-1980.492133306508
265328,2011-11-30,23188,109,-43796386.168804556,-1867.2668943925441
265329,2011-11-30,22727,80,-43798309.82676013,-1923.6579555723729
265330,2011-11-30,23203,78,-43800265.47546938,-1955.6487092515317
265331,2011-11-30,85230B,24,-43802241.81217784,-1976.3367084548063
265332,2011-11-30,21042,2,-43804217.56626163,-1975.7540837925376
265333,2011-11-30,21619,16,-43806191.810847685,-1974.2445860606788
265334,2011-11-30,21123,4,-43808165.262302235,-1973.4514545515267
265335,2011-11-30,21793,-40,-43810183.45855754,-2018.1962553005237
265336,2011-11-30,23137,1,-43812156.81286723,-1973.3543096942315
265337,2011-11-30,22645,23,-43814118.0692802,-1961.256412964789
265338,2011-11-30,23349,30,-43816101.76384972,-1983.6945695209886
265339,2011-11-30,22557,10,-43818096.89623652,-1995.1323867989697
265340,2011-11-30,23197,24,-43820061.05790745,-1964.1616709318587
265341,2011-11-30,84029E,40,-43822022.49855301,-1961.4406455604103
265342,2011-11-30,22078,10,-43823986.64643905,-1964.147886048009
265343,2011-11-30,22124,1,-43825963.78913132,-1977.1426922711387
265344,2011-11-30,22533,62,-43827877.982450746,-1914.1933194284
265345,2011-11-30,22571,31,-43829895.667004965,-2017.6845542175872
265346,2011-11-30,23230,25,-43831968.40706465,-2072.7400596811553
265347,2011-11-30,22576,14,-43833998.13765044,-2029.7305857947067
265348,2011-11-30,23425,3,-43835972.641296364,-1974.5036459287987
265349,2011-11-30,23343,208,-43837929.490043856,-1956.8487474914907
265350,2011-11-30,23223,2,-43839904.96549998,-1975.4754561242137
265351,2011-11-30,22550,5,-43841880.38412509,-1975.4186251098604
265352,2011-11-30,22314,2,-43843855.9771767,-1975.5930516088176
265353,2011-11-30,22563,13,-43845836.562866226,-1980.5856895236232
265354,2011-11-30,37448,1,-43847817.31691659,-1980.754050369294
265355,2011-11-30,21989,1,-43849799.82750709,-1982.510590498051
265356,2011-11-30,22792,14,-43851787.15103494,-1987.3235278391217
265357,2011-11-30,22120,-8,-43853772.045759894,-1984.8947249576206
265358,2011-11-30,21430,7,-43855746.146137,-1974.1003771062817
265359,2011-11-30,21983,12,-43857713.84299189,-1967.6968548921707
265360,2011-11-30,23423,4,-43859699.40344474,-1985.5604528467925
265361,2011-11-30,22375,2,-43861675.86943541,-1976.4659906684942
265362,2011-11-30,22130,12,-43863664.89527417,-1989.025838762258
265363,2011-11-30,22623,3,-43865645.89017338,-1980.994899213021
265364,2011-11-30,35819B,44,-43867575.777972415,-1929.8877990297988
265365,2011-11-30,21158,29,-43869527.83747547,-1952.059503053282
265366,2011-11-30,23068,24,-43871485.43196904,-1957.5944935677126
265367,2011-11-30,21902,1,-43873463.785963334,-1978.3539942946848
265368,2011-11-30,23061,9,-43875443.32829139,-1979.5423280514296
265369,2011-11-30,84832,15,-43877441.055537455,-1997.727246066282
265370,2011-11-30,21580,12,-43879405.37576724,-1964.3202297857915
265371,2011-11-30,22439,26,-43881356.91278835,-1951.5370211086836
265372,2011-11-30,23510,21,-43883338.72783336,-1981.8150450125129
265373,2011-11-30,21932,12,-43885304.229159914,-1965.501326550257
265374,2011-11-30,22437,20,-43887282.28013851,-1978.0509785914933
265375,2011-11-30,72801c,1,-43889260.47038713,-1978.1902486207928
265376,2011-11-30,21064,4,-43891235.82457683,-1975.3541896989123
265377,2011-11-30,22998,73,-43893156.51965834,-1920.6950815100577
265378,2011-11-30,22805,2,-43895132.66220173,-1976.1425433886639
265379,2011-11-30,85049C,12,-43897101.9715399,-1969.3093381646727
265380,2011-11-30,22609,36,-43899112.20502469,-2010.2334847893333
265381,2011-11-30,22077,30,-43901065.67811564,-1953.473090950964
265382,2011-11-30,21790,45,-43903086.11257177,-2020.4344561240314
265383,2011-11-30,22273,22,-43905059.16544794,-1973.052876171956
265384,2011-11-30,22791,48,-43907032.464481935,-1973.2990339904582
265385,2011-11-30,20777,6,-43909008.55046044,-1976.0859785105536
265386,2011-11-30,22299,98,-43910888.11197229,-1879.561511847375
265387,2011-11-30,23070,1,-43912865.05955303,-1976.9475807417045
265388,2011-11-30,48138,6,-43914844.45068914,-1979.3911361104465
265389,2011-11-30,22831,6,-43916820.18990261,-1975.7392134756203
265390,2011-11-30,20819,2,-43918798.14382986,-1977.9539272509355
265391,2011-11-30,17012D,26,-43920771.67113591,-1973.5273060527622
265392,2011-11-30,90161C,1,-43922747.961991385,-1976.2908554760943
265393,2011-11-30,90027D,1,-43924725.3516103,-1977.3896189188504
265394,2011-11-30,21259,5,-43926705.13696521,-1979.7853549023641
265395,2011-11-30,22547,3,-43928683.428855084,-1978.2918898763999
265396,2011-11-30,21121,30,-43930632.408434935,-1948.9795798521416
265397,2011-11-30,21948,2,-43932612.23983377,-1979.8313988381487
265398,2011-11-30,84997D,12,-43934583.246540934,-1971.0067071587462
265399,2011-11-30,22161,1,-43936560.83729879,-1977.5907578518738
265400,2011-11-30,20975,13,-43938537.082604855,-1976.2453060694356
265401,2011-11-30,23196,48,-43940474.012437835,-1936.9298329780968
265402,2011-11-30,21216,30,-43942434.9181204,-1960.9056825658295
265403,2011-11-30,84029G,39,-43944392.44568377,-1957.527563372815
265404,2011-11-30,21676,12,-43946359.7050698,-1967.259386034511
265405,2011-11-30,23345,14,-43948325.89956676,-1966.1944969608971
265406,2011-11-30,23437,1,-43950322.776015386,-1996.8764486237949
265407,2011-11-30,23222,1,-43952307.21735242,-1984.4413370341294
265408,2011-11-30,22834,3,-43954295.2371669,-1988.019814472808
265409,2011-11-30,23503,54,-43956251.29306455,-1956.0558976537286
265410,2011-11-30,90170,2,-43958230.20704351,-1978.913978964166
265411,2011-11-30,23434,14,-43960217.91474475,-1987.707701238797
265412,2011-11-30,84596B,36,-43962167.742582604,-1949.8278378555628
265413,2011-11-30,79191C,12,-43964133.60163136,-1965.8590487527836
265414,2011-11-30,21577,6,-43966113.85411612,-1980.252484757884
265415,2011-11-30,21675,13,-43968080.89081358,-1967.0366974586502
265416,2011-11-30,23012,3,-43970061.70809181,-1980.8172782260804
265417,2011-11-30,21770,3,-43972041.767552346,-1980.0594605369363
265418,2011-11-30,23430,2,-43974022.917784885,-1981.15023254079
265419,2011-11-30,21880,3,-43976000.53271154,-1977.6149266598786
265420,2011-11-30,47578A,6,-43977973.17119957,-1972.6384880253277
265421,2011-11-30,22697,23,-43979979.135862924,-2005.9646633580894
265422,2011-11-30,21245,3,-43981956.62382894,-1977.4879660126628
265423,2011-11-30,84755,4,-43983949.04129136,-1992.417462425457
265424,2011-11-30,85088,-1,-43985964.80373312,-2015.7624417573752
265425,2011-11-30,21818,3,-43987962.13382142,-1997.330088304932
265426,2011-11-30,22489,0,-43990014.51965822,-2052.3858368008837
265427,2011-11-30,22728,94,-43991950.844200544,-1936.3245423233975
265428,2011-11-30,23182,14,-43993926.63042398,-1975.7862234310592
265429,2011-11-30,22166,1,-43995905.56118553,-1978.9307615507053
265430,2011-11-30,22411,58,-43997884.379241,-1978.818055468443
265431,2011-11-30,84997A,3,-43999863.350833766,-1978.971592766282
265432,2011-11-30,23344,273,-44001775.0090577,-1911.6582239368593
265433,2011-11-30,22107,2,-44003765.3259955,-1990.3169377948986
265434,2011-11-30,23000,24,-44005726.319780916,-1960.9937854169757
265435,2011-11-30,82616B,1,-44007718.03229163,-1991.7125107109243
265436,2011-11-30,21907,12,-44009688.584321424,-1970.5520297963128
265437,2011-11-30,22421,2,-44011671.80882042,-1983.2244989917472
265438,2011-11-30,22165,3,-44013652.90751565,-1981.0986952358887
265439,2011-11-30,21974,26,-44015630.6498506,-1977.7423349487815
265440,2011-11-30,23505,1,-44017703.3601976,-2072.7103470037146
265441,2011-11-30,23429,2,-44019689.01798405,-1985.6577864423289
